screening_id,record_key,entry_type,title,year,authors,first_author,source_title,volume,issue,pages,doi,scopus_url,document_type,publication_stage,scopus_source,language,citation_note,open_access_note,pdf_search_query,suggested_pdf_filename,pdf_status,pdf_file_path,duplicate_group,duplicate_decision,level_0_decision,level_0_exclusion_criterion,level_0_notes,level_0_language_flag,level_1_title_decision,level_1_exclusion_criterion,level_1_notes,level_2_abstract_decision,level_2_exclusion_criterion,level_2_notes,level_3_fulltext_decision,level_3_exclusion_criterion,level_3_notes,final_decision,included_reason,abstract,author_keywords,index_keywords,abstract_source_key,abstract_source_status
NS1639,2-s2.0-85206909130,Article,HuBotVerse: Toward Internet of Human and Intelligent Robotic Things With a Digital Twin-Based Mixed Reality Framework,2025,Zhang D.; Wu Z.; Zheng J.; Li Y.; Dong Z.; Lin J.,Zhang D.,IEEE Robotics and Automation Magazine,32,3,114-124,10.1109/MRA.2024.3417090,https://www.scopus.com/pages/publications/85206909130?origin=resultslist,Article,Final,Scopus,English,Cited by 3,All Open Access; Green Open Access,10.1109/MRA.2024.3417090,2025 - HuBotVerse Toward Internet of Human and Intelligent Robotic Things With a Digital Twin-Based Mixed Reality Framework.pdf,,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Although the Internet of Robotic Things (IoRT) has enhanced the productivity of robotic systems in conjunction with the Internet of Things (IoT), it does not inherently support seamless human-robot collaboration. This paper presents HuBotVerse, a unified framework designed to foster the evolution of the Internet of Human and Intelligent Robotic Things (IoHIRT). HuBotVerse is advantageous due to its unique features, including security, user-friendliness, manageability, and its open-source nature. Moreover, this framework can seamlessly integrate various Human-Robot Interaction (HRI) interfaces to facilitate collaborative control between humans and robots. Here, we emphasize a Digital Twin-Based Mixed Reality (MR) interface, which enhances teleoperation efficiency by offering users an intuitive and immersive way to interact. To evaluate the effectiveness of HuBotVerse, we conducted user studies based on a pick-and-place task. Feedback was gathered through questionnaires, complemented by a quantitative analysis of key performance metrics, user experience, and the NASA Task Load Index (NASA-TLX). Results indicate that the fusion of MR and HuBotVerse within a comprehensive framework significantly improves the efficiency and user experience of teleoperation. Moreover, the follow-up questionnaires reflect the advantages of the HuBotVerse framework in terms of evident user-friendliness, manageability, and usability in homecare or healthcare applications. © 1994-2011 IEEE.",,,2-s2.0-85206909130,from_scopus_csv
NS1747,2-s2.0-85204451113,Review,Product digital twins: An umbrella review and research agenda for understanding their value,2025,Medina F.G.; Hernandez V.M.,Medina F.G.,Computers in Industry,164,,,10.1016/j.compind.2024.104181,https://www.scopus.com/pages/publications/85204451113?origin=resultslist,Review,Final,Scopus,English,Cited by 13,All Open Access; Hybrid Gold Open Access,10.1016/j.compind.2024.104181,2025 - Product digital twins An umbrella review and research agenda for understanding their value.pdf,,,,,Include,,,,Uncertain,,"Title suggests a broad DT/production review, but validation/update relevance needs abstract screening.",Exclude,L2-E-TOOGENERAL,Abstract is a general DT architecture/framework/review without concrete validation/update insight.,,,,,,"Product Digital Twins (DTs) are digital representations of a physical asset that update synchronously throughout its lifecycle. Over the past decade, a rich and varied literature on the development of new technologies and approaches to implementing product DTs has emerged. This literature has been reviewed multiple times, but the variety in focus and scope of DT reviews has become so extensive that it is challenging to assess our collective understanding and knowledge of DT theory. We address this issue by conducting a systematic umbrella review of product DT reviews, classifying and analysing review themes to understand strengths and shortcomings of product DT literature. Our analysis reveals a key shortcoming in the product DT literature: There is currently little evidence and understanding of DT value. Understanding how DTs provide value to an organisation is of paramount importance, as it will determine the elements of the DT that truly have an effect on value, as well as the mechanisms by which that value is created. We conclude this work by presenting a five-item research agenda to address these shortcomings and develop our understanding of DT value. Since DTs can be complex and expensive to implement, research and practice should focus on those elements of the DT that provide value to the organisation. © 2024 The Authors",,,2-s2.0-85204451113,from_scopus_csv
NS1753,2-s2.0-105018343115,Conference paper,Enhancing Autonomous Manipulator Control with Human-in-loop for Uncertain Assembly Environments,2025,Mishra A.; Santra S.; Gozbasi H.; Uno K.; Yoshida K.,Mishra A.,IEEE International Conference on Automation Science and Engineering,,,527-532,10.1109/CASE58245.2025.11163924,https://www.scopus.com/pages/publications/105018343115?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 2,All Open Access; Green Open Access,10.1109/CASE58245.2025.11163924,2025 - Enhancing Autonomous Manipulator Control with Human-in-loop for Uncertain Assembly Environments.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"This study presents an advanced approach to enhance robotic manipulation in uncertain and challenging environments, with a focus on autonomous operations augmented by human-in-the-loop (HITL) control for lunar missions. By integrating human decision-making with autonomous robotic functions, the research improves task reliability and efficiency for space applications. The key task addressed is the autonomous deployment of flexible solar panels using an extendable ladder-like structure and a robotic manipulator with real-time feedback for precision. The manipulator relays position and force-torque data, enabling dynamic error detection and adaptive control during deployment. To mitigate the effects of sinkage, variable payload, and low-lighting conditions, efficient motion planning strategies are employed, supplemented by human control that allows operators to intervene in ambiguous scenarios. Digital twin simulation enhances system robustness by enabling continuous feedback, iterative task refinement, and seamless integration with the deployment pipeline. The system has been tested to validate its performance in simulated lunar conditions and ensure reliability in extreme lighting, variable terrain, changing payloads, and sensor limitations. © 2025 IEEE.",,,2-s2.0-105018343115,from_scopus_csv
NS1788,2-s2.0-105008276596,Article,Adaptive Asynchronous Federated Learning for Digital Twin Driven Smart Grid,2025,Zhang Z.; Peng H.; Li L.; Bao S.,Zhang Z.,IEEE Transactions on Smart Grid,16,5,4167-4183,10.1109/TSG.2025.3579492,https://www.scopus.com/pages/publications/105008276596?origin=resultslist,Article,Final,Scopus,English,Cited by 14,,10.1109/TSG.2025.3579492,2025 - Adaptive Asynchronous Federated Learning for Digital Twin Driven Smart Grid.pdf,,,,,Include,,,,Include,,Title contains DT/model and validation/update signals; kept as potentially transferable.,Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The smart grid represents a revolutionary advancement, ushering power systems into an era of enhanced intelligence. Unlike traditional power networks, smart grids demand superior real-time performance, security, and accuracy. However, their development faces significant challenges, including delays in device status updates, malicious station attacks, and a lack of user trust, which impede service quality improvements. To address these issues, this paper proposes a Privacy-Preserving Smart Grid distributed Collaborative computing system (PPSG) that integrates blockchain and asynchronous federated learning technologies. A digital twin framework tailored for smart grids is designed, enabling real-time simulation and reflection of electrical devices' states and behaviors, thereby enhancing service responsiveness. Additionally, to tackle non-independent and identically distributed (Non-IID) data and outdated local models, a dual dynamic aggregation factor asynchronous federated learning scheme is introduced, improving service accuracy. The 'Proof of Contribution' blockchain consensus algorithm is employed to assess contributions to computational tasks and utilize stochastic processes to mitigate election fraud, thereby strengthening security. Extensive comparative experiments on Non-IID datasets and heterogeneous devices demonstrate PPSG's superior learning performance, efficiency, and reliability. Furthermore, experiments using real power grid datasets validate its practical applicability, scalability in large-scale node environments, and feasibility for real-world deployment.  © 2025 IEEE.",,,2-s2.0-105008276596,from_scopus_csv
NS1800,2-s2.0-85206666442,Book chapter,Blockchain Application in Industry 5.0,2025,Saveetha D.; Ponnusamy V.; Zdravković N.; Nandini S.M.,Saveetha D.,Artificial Intelligence-Enabled Digital Twin for Smart Manufacturing,,,421-442,10.1002/9781394303601.ch19,https://www.scopus.com/pages/publications/85206666442?origin=resultslist,Book chapter,Final,Scopus,English,Cited by 0,All Open Access; Gold Open Access,10.1002/9781394303601.ch19,2025 - Blockchain Application in Industry 5.0.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Industries play a vital role in the wealth of our nation. The growth of productivity of goods and services is directly related to the economy. Manpower, machinery, tools, and costs have drastically improved according to the developing technologies. The term Industry 5.0 refers to a scenario where people make use of advanced technologies like the Internet of Things (IoT), Artificial Intelligence, and smart machines for effective productivity. This development is more advantageous like providing low-cost products, improved wages, and transportation of goods from rural to urban areas. Since industries are dependent on smart devices, and automated environments, energy consumption and data privacy have become a challenge nowadays. To resolve these issues, blockchain technology provides a decentralized network where the information and transactions are encrypted and stored as blocks. Each block undergoes data validation through the mining process and gets added to the chain of blocks as a blockchain. This is a distributed ledger where a copy of a transaction is distributed across the network to maintain data transparency and immutability. Supply chain management, digital twinning, and secure data exchange among the stakeholders are some of the applications of blockchain in Industries 5.0. This enhances traceability, transparency, and quality control in the supply chain because of its tamper-proof property. Every transaction is securely recorded in the form of smart contracts which automate contracts that increase the efficiency of the system from malicious attacks. Digital twinning is another concept where a digital replica of the physical world is created and data are updated and synchronized accordingly. Thus, the implementation of blockchain technology in Industry 5.0 guarantees data security and privacy, which builds confidence among industrialists and increases efficiency. © 2024 Scrivener Publishing LLC.",,,2-s2.0-85206666442,from_scopus_csv
NS1983,2-s2.0-105021932356,Conference paper,HIGH-FIDELITY DIGITAL TWIN FOR STRUCTUREAL HEALTH MONITORING USING FUSION OF VIBRATIONAL MODAL ANALYSIS AND AI,2025,Park Y.-H.; Lim D.-G.,Park Y.-H.,Proceedings of the International Congress on Sound and Vibration,,,,,https://www.scopus.com/pages/publications/105021932356?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 0,,"""HIGH-FIDELITY DIGITAL TWIN FOR STRUCTUREAL HEALTH MONITORING USING FUSION OF VIBRATIONAL MODAL ANALYSIS AND AI"" pdf",2025 - HIGH-FIDELITY DIGITAL TWIN FOR STRUCTUREAL HEALTH MONITORING USING FUSION OF VIBRATIONAL MODAL ANALYSIS AND AI.pdf,,,,,Include,,,,Include,,Title contains DT/model and validation/update signals; kept as potentially transferable.,Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Accurate structural health monitoring requires sufficient failure data; however, obtaining such data under extreme conditions is challenging, often leading to data imbalance and reduced monitoring accuracy. To address this issue, we propose a high-fidelity digital twin for structural health monitoring, integrating a proper generalized decomposition (PGD)-based reduced-order model (ROM) with Modal-DeepONet. This study consists of two main steps: 1) Developing a ROM based on PGD to ensure model accuracy while efficiently generating physically meaningful responses; and 2) Training a deep operator neural network (DeepONet) using ROM-generated data to efficiently produce large datasets. Specifically, we introduce a modal-DeepONet architecture that incorporates spatial modes into the loss function, enabling the network to more effectively capture the system's dominant behavior and improve learning accuracy with fewer parameters. The trained modal-DeepONet is then used to augment failure data, which serves as training datasets for a classifier designed for structural health monitoring. To validate the proposed digital twin, we apply it to the health monitoring of a truss structure. The results demonstrate that the proposed method effectively generates reliable failure data and enhances structural health monitoring accuracy, particularly in scenarios where experimental data are limited. © Copyright 2012 - 2025 IIAV - All Rights Reserved.",,,2-s2.0-105021932356,from_scopus_csv
NS1990,2-s2.0-105031767544,Conference paper,Spray Coating Robot Trajectory Planning for Arbitrarily Sized Composite Surfaces Using Digital Twin Validation with Coat Deposition Modeling,2025,Otsuka Y.; Lei Y.; Tanaka G.; Maruhashi A.; Iwata H.,Otsuka Y.,"2025 International Automatic Control Conference, CACS 2025",,,,10.1109/CACS67552.2025.11288128,https://www.scopus.com/pages/publications/105031767544?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 0,,10.1109/CACS67552.2025.11288128,2025 - Spray Coating Robot Trajectory Planning for Arbitrarily Sized Composite Surfaces Using Digital Twin Validation with Coat Deposition Modeling.pdf,,,,,Include,,,,Include,,"Title contains DT/model, validation/update, and production/manufacturing signals.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"This study proposes a robotic path planning method for automating coating processes in large-scale components such as construction machinery, enabling uniform film thickness application on arbitrarily sized and shaped composite surfaces. To address the limitations of traditional operator-dependent path design that leads to inconsistent quality and reduced productivity, we developed an algorithm that automatically generates optimal paths - including pass count, spacing, and effective widths - based on a film thickness prediction model incorporating gun parameters (distance, speed, angle). Using point cloud data from target structures, the algorithm constructs composite surface models, extracts boundaries, applies smoothing, and computes optimal path placement through theoretical calculations, yielding a generalized framework adaptable to diverse geometries. The strategy achieved high uniformity within the target thickness range of 40-80 μm, with prediction-measurement deviations remaining within ±15 μm across various conditions in our implemented digital twin environment that integrated simulation with physical experiments. Strong correlation between predicted distributions and coating quality confirmed practical applicability, enabling pre-verification of coating quality on complex surfaces and supporting automation of offline teaching and process optimization as a science-based alternative to experience-driven methods that promotes standardization and efficiency for future intelligent painting systems.  © 2025 IEEE.",,,2-s2.0-105031767544,from_scopus_csv
NS2025,2-s2.0-85209631799,Conference paper,Automatic Quality Control System for Aircraft Assembly During the Whole Life Cycle Based on Digital Twin,2024,Liu R.; Li Y.; Gao C.; Wu H.; Cheng X.; Ye X.; Zhang Y.; Liu W.,Liu R.,"2024 IEEE 2nd International Conference on Sensors, Electronics and Computer Engineering, ICSECE 2024",,,1531-1536,10.1109/ICSECE61636.2024.10729305,https://www.scopus.com/pages/publications/85209631799?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 2,,10.1109/ICSECE61636.2024.10729305,2024 - Automatic Quality Control System for Aircraft Assembly During the Whole Life Cycle Based on Digital Twin.pdf,,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Alignment of aircraft components is crucial in the assembly process, involving the collaborative work of measurement and control systems, and the alignment quality directly affects the assembly qualification rate and rework rate. Currently, the quality assessment mainly relies on manual experience and lacks automated control means, making it difficult to realize accurate traceability of alignment quality. Based on this, this paper proposes a digital twin-based automated control method for whole life cycle aircraft assembly quality data, which improves the efficiency and reliability of alignment quality analysis. Firstly, the distribution of quality data in the aircraft alignment process and how it is specifically applied are sorted out. Secondly, a multi-tier architecture of the digital twin system was constructed. The automated categorization stores and evaluates the quality data in the alignment process during the whole life cycle of quality data acquisition, analysis, and utilization. Dynamic twin monitoring of real-time quality data is based on assessment results. Effective traceability and dynamic control from quality data to process are achieved by visualizing alignment quality throughout the aircraft assembly life cycle.  © 2024 IEEE.",,,2-s2.0-85209631799,from_scopus_csv
NS2076,2-s2.0-85184083188,Conference paper,"Cloud-Enabled Indoor Thermal Comfort Assessment and Visualization Using Digital Twins, IoT, Robotics, and Indoor Positioning Technology",2024,Hu X.; Assaad R.H.,Hu X.,"Computing in Civil Engineering 2023: Resilience, Safety, and Sustainability - Selected Papers from the ASCE International Conference on Computing in Civil Engineering 2023",,,807-814,10.1061/9780784485248.097,https://www.scopus.com/pages/publications/85184083188?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 5,,10.1061/9780784485248.097,"2024 - Cloud-Enabled Indoor Thermal Comfort Assessment and Visualization Using Digital Twins, IoT, Robotics, and Indoor Positioning Technology.pdf",,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Thermal comfort plays a critical role in ensuring the health and productivity of occupants. However, it is difficult to dynamically assess the thermal comfort at heterogeneous locations because (1) conventional methods merely rely on measurements taken by thermal sensors placed at designated/fixed positions, and (2) many existing facilities still rely on 2D as-built drawings, resulting in low interoperability between the dynamic thermal condition information and the 2D plans. To address these challenges, this paper proposes a framework that integrates digital twins, IoT (Internet of Things), robotics, and indoor positioning to better support real-time thermal comfort assessment and visualization in as-built facilities. The following steps were conducted: (1) constructing a 3D virtual digital twin representation of a facility, (2) creating a smart thermal sensing unit to measure the real-time air temperature and relative humidity using IoT-enabled devices, (3) configuring an unmanned ground vehicle (UGV) (i.e., a robot) to enable the mobility of the sensing unit by autonomously navigating to different locations, and (4) developing an indoor positioning system for assisting in dynamically visualizing the thermal condition in the created 3D digital twin. The developed framework was tested in a real-world application at the authors' institution to validate its applicability and performance. The results showed that the proposed framework has satisfying performance on real-time thermal condition assessment and visualization. Ultimately, this paper contributes to the body of knowledge by offering a novel thermal comfort assessment and visualization system through integrating digital twins, IoT, robotics, and indoor localization to facilitate smarter facility management. © ASCE 2023.All rights reserved.",,,2-s2.0-85184083188,from_scopus_csv
NS2129,2-s2.0-85214911561,Conference paper,"A Robust Digital Twin Framework for Coaxial Helicopters: Development, Validation, and Practical Implications",2024,Fakhraian E.; Marata F.; Dezobry V.; Semanjski S.; Aghezzaf E.-H.; Semanjski I.,Fakhraian E.,"Proceedings - 2024 IEEE 4th International Conference on Digital Twins and Parallel Intelligence, DTPI 2024",,,1-7,10.1109/DTPI61353.2024.10778773,https://www.scopus.com/pages/publications/85214911561?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 1,,10.1109/DTPI61353.2024.10778773,"2024 - A Robust Digital Twin Framework for Coaxial Helicopters Development, Validation, and Practical Implications.pdf",,,,,Include,,,,Include,,Title contains DT/model and validation/update signals; kept as potentially transferable.,Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The advancement of Digital Twin (DT) technology, which serves as a digital representation of a physical object, system, or process, enables the simulation of real-world scenarios and enhances decision-making processes. In the aerospace industry, where product development and aircraft operation have substantial costs, using a validated aircraft model offers a cost-effective and safe approach for analyzing diverse attributes. This paper presents the development of a DT for coaxial rotorcraft. The model is demonstrated and validated through a case study of the CoAX600 helicopter and its flight data. The study highlights the importance of validation in ensuring the DT's accuracy and reliability before its practical application in flight scenarios. © 2024 IEEE.",,,2-s2.0-85214911561,from_scopus_csv
NS2268,2-s2.0-85203451701,Article,State-of-the-art review and synthesis: A requirement-based roadmap for standardized predictive maintenance automation using digital twin technologies,2024,Ma S.; Flanigan K.A.; Bergés M.,Ma S.,Advanced Engineering Informatics,62,,,10.1016/j.aei.2024.102800,https://www.scopus.com/pages/publications/85203451701?origin=resultslist,Article,Final,Scopus,English,Cited by 61,All Open Access; Hybrid Gold Open Access,10.1016/j.aei.2024.102800,2024 - State-of-the-art review and synthesis A requirement-based roadmap for standardized predictive maintenance automation using digital twin technologies.pdf,,,,,Include,,,,Uncertain,,"Title suggests a broad DT/production review, but validation/update relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Recent digital advances have popularized predictive maintenance (PMx), offering enhanced efficiency, automation, accuracy, cost savings, and independence in maintenance processes. Yet, PMx continues to face numerous limitations such as poor explainability, sample inefficiency of data-driven methods, complexity of physics-based methods, and limited generalizability and scalability of knowledge-based methods. This paper proposes leveraging Digital Twins (DTs) to address these challenges and enable automated PMx adoption on a larger scale. While DTs have the potential to be transformative, they have not yet reached the maturity needed to bridge these gaps in a standardized manner. Without a standard definition guiding this evolution, the transformation lacks a solid foundation for development. This paper provides a requirement-based roadmap to support standardized PMx automation using DT technologies. Our systematic approach comprises two primary stages. First, we methodically identify the Informational Requirements (IRs) and Functional Requirements (FRs) for PMx, which serve as a foundation from which any unified framework must emerge. Our approach to defining and using IRs and FRs as the backbone of any PMx DT is supported by the proven success of these requirements as blueprints in other areas, such as product development in the software industry. Second, we conduct a thorough literature review across various fields to assess how these IRs and FRs are currently being applied within DTs, enabling us to identify specific areas where further research is needed to support the progress and maturation of requirement-based PMx DTs. © 2024 The Author(s)",,,2-s2.0-85203451701,from_scopus_csv
NS2303,2-s2.0-85177977067,Article,Enabling collaborative assembly between humans and robots using a digital twin system,2024,Zhang Z.; Ji Y.; Tang D.; Chen J.; Liu C.,Zhang Z.,Robotics and Computer-Integrated Manufacturing,86,,,10.1016/j.rcim.2023.102691,https://www.scopus.com/pages/publications/85177977067?origin=resultslist,Article,Final,Scopus,English,Cited by 66,,10.1016/j.rcim.2023.102691,2024 - Enabling collaborative assembly between humans and robots using a digital twin system.pdf,,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Human–robot collaboration (HRC) systems are intelligent systems that guide robots to collaborate with humans based on a cognitive understanding of human intention, ensuring safe, flexible, and efficient collaboration between humans and robots in shared workspaces. In industrial settings, the current methods for constructing a human digital twin model rely on motion capture devices that require personnel to wear cumbersome equipment, which goes against the principle of flexible interaction advocated for HRC. Furthermore, the current methods do not model humans and robots in a unified space, which is both unintuitive and inconvenient for perceiving and understanding the overall environment. To address these limitations, this paper proposes a digital twin system for HRC. This system facilitates the construction of a digital twin scene, the mapping from the real space to the virtual space, and the planning and execution of collaborative strategies from the virtual to the real space. Designed explicitly for common workstation settings, a robust human mesh recovery algorithm is introduced to address the challenge of reconstructing occluded human bodies. Additionally, uncertainty estimation is employed to enhance the action recognition algorithm, ensuring a controllable level of risk in the recognition process. Experimental results demonstrate the superiority of the proposed methods over baseline methods. Finally, the feasibility and effectiveness of the HRC system are validated through a case study involving component assembly. © 2023 Elsevier Ltd",,,2-s2.0-85177977067,from_scopus_csv
NS2314,2-s2.0-85193005658,Conference paper,Modeling & Validation of a Digital Twin Tracked Vehicle,2024,Daly N.; Manvi P.; Chhatbar T.; Schmid M.; Castanier M.P.; Wagner J.,Daly N.,SAE Technical Papers,,,,10.4271/2024-01-2323,https://www.scopus.com/pages/publications/85193005658?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 3,,10.4271/2024-01-2323,2024 - Modeling & Validation of a Digital Twin Tracked Vehicle.pdf,,,,,Include,,,,Include,,Title contains DT/model and validation/update signals; kept as potentially transferable.,Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Digital twin technology has become impactful in Industry 4.0 as it enables engineers to design, simulate, and analyze complex systems and products. As a result of the synergy between physical and virtual realms, innovation in the ""real twin""or actual product is more effectively fostered. The availability of verified computer models that describe the target system is important for realistic simulations that provide operating behaviors that can be leveraged for future design studies or predictive maintenance algorithms. In this paper, a digital twin is created for an offroad tracked vehicle that can operate in either autonomous or remote-control modes. Mathematical models are presented and implemented to describe the twin track and vehicle chassis governing dynamics. These components are interfaced through the nonlinear suspension elements and distributed bogies. The assembled digital twin's performance was investigated using test data collected from the Clemson University Deep Orange 13/14 tracked vehicles. The prototype vehicle completed a series of operating scenarios with both on-board data collection and video monitoring to document the performance. Similar scenarios were emulated in the digital twin virtual environment. Representative numerical and field results will be collectively presented to demonstrate the performance of the digital twin in estimating the real twin behavior. This virtual tool, with coupling option to/from the physical system, establishes a foundation for predictive maintenance and next generation vehicle design studies. © 2024 SAE International. All rights reserved.",,,2-s2.0-85193005658,from_scopus_csv
NS2400,2-s2.0-85186065598,Article,"Smart Mining With Autonomous Driving in Industry 5.0: Architectures, Platforms, Operating Systems, Foundation Models, and Applications",2024,Chen L.; Li Y.; Silamu W.; Li Q.; Ge S.; Wang F.-Y.,Chen L.,IEEE Transactions on Intelligent Vehicles,9,3,4383-4393,10.1109/TIV.2024.3365997,https://www.scopus.com/pages/publications/85186065598?origin=resultslist,Article,Final,Scopus,English,Cited by 49,,10.1109/TIV.2024.3365997,"2024 - Smart Mining With Autonomous Driving in Industry 5.0 Architectures, Platforms, Operating Systems, Foundation Models, and Applications.pdf",,,,,Include,,,,Uncertain,,"Title contains production and model/simulation signals, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The increasing importance of mineral resources in contemporary society is becoming more prominent, playing an indispensable and crucial role in the global economy. These resources not only provide essential raw materials for the global economic system but also play an irreplaceable role in supporting the development of modern industry, technology, and infrastructure. With the rapid development of intelligent technologies such as Industry 5.0 and advanced Large Language Models (LLMs), the mining industry is facing unprecedented opportunities and challenges. The development of smart mines has become a crucial direction for industry progress. This article aims to explore the strategic requirements for the development of smart mines by combining advanced products or technologies such as Chat-GPT (one of the successful applications of LLMs), digital twins, and scenario engineering. We propose a comprehensive architecture consisting of three different levels, the mining industrial Internet of Things (IoT) platform, mining operating systems, and foundation models. The systems and models empower the mining equipment for transportation. The architecture delivers a comprehensive solution that aligns perfectly with the demands of Industry 5.0. The application and validation outcomes of this intelligent solution showcase a noteworthy enhancement in mining efficiency and a reduction in safety risks, thereby laying a sturdy groundwork for the advent of Mining 5.0.  © 2016 IEEE.",,,2-s2.0-85186065598,from_scopus_csv
NS2465,2-s2.0-85209398520,Review,Definitions and Characteristics of Patient Digital Twins Being Developed for Clinical Use: Scoping Review,2024,Drummond D.; Gonsard A.,Drummond D.,Journal of Medical Internet Research,26,,,10.2196/58504,https://www.scopus.com/pages/publications/85209398520?origin=resultslist,Review,Final,Scopus,English,Cited by 39,All Open Access; Gold Open Access; Green Open Access,10.2196/58504,2024 - Definitions and Characteristics of Patient Digital Twins Being Developed for Clinical Use Scoping Review.pdf,,,,,Include,,,,Uncertain,,"Title suggests a broad DT/production review, but validation/update relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Background: The concept of digital twins, widely adopted in industry, is entering health care. However, there is a lack of consensus on what constitutes the digital twin of a patient. Objective: The objective of this scoping review was to analyze definitions and characteristics of patient digital twins being developed for clinical use, as reported in the scientific literature. Methods: We searched PubMed, Scopus, Embase, IEEE, and Google Scholar for studies claiming digital twin development or evaluation until August 2023. Data on definitions, characteristics, and development phase were extracted. Unsupervised classification of claimed digital twins was performed. Results: We identified 86 papers representing 80 unique claimed digital twins, with 98% (78/80) in preclinical phases. Among the 55 papers defining “digital twin,” 76% (42/55) described a digital replica, 42% (23/55) mentioned real-time updates, 24% (13/55) emphasized patient specificity, and 15% (8/55) included 2-way communication. Among claimed digital twins, 60% (48/80) represented specific organs (primarily heart: 15/48, 31%; bones or joints: 10/48, 21%; lung: 6/48, 12%; and arteries: 5/48, 10%); 14% (11/80) embodied biological systems such as the immune system; and 26% (21/80) corresponded to other products (prediction models, etc). The patient data used to develop and run the claimed digital twins encompassed medical imaging examinations (35/80, 44% of publications), clinical notes (15/80, 19% of publications), laboratory test results (13/80, 16% of publications), wearable device data (12/80, 15% of publications), and other modalities (32/80, 40% of publications). Regarding data flow between patients and their virtual counterparts, 16% (13/80) claimed that digital twins involved no flow from patient to digital twin, 73% (58/80) used 1-way flow from patient to digital twin, and 11% (9/80) enabled 2-way data flow between patient and digital twin. Based on these characteristics, unsupervised classification revealed 3 clusters: simulation patient digital twins in 54% (43/80) of publications, monitoring patient digital twins in 28% (22/80) of publications, and research-oriented models unlinked to specific patients in 19% (15/80) of publications. Simulation patient digital twins used computational modeling for personalized predictions and therapy evaluations, mostly for one-time assessments, and monitoring digital twins harnessed aggregated patient data for continuous risk or outcome forecasting and care optimization. Conclusions: We propose defining a patient digital twin as “a viewable digital replica of a patient, organ, or biological system that contains multidimensional, patient-specific information and informs decisions” and to distinguish simulation and monitoring digital twins. These proposed definitions and subtypes offer a framework to guide research into realizing the potential of these personalized, integrative technologies to advance clinical care. ©David Drummond, Apolline Gonsard.",,,2-s2.0-85209398520,from_scopus_csv
